creationDate,startDate,endDate,value
2023-09-30 15:49:23 +0100,2023-09-30 15:49:19 +0100,2023-09-30 15:49:19 +0100,67
2023-09-30 15:49:28 +0100,2023-09-30 15:49:27 +0100,2023-09-30 15:49:27 +0100,72
2023-09-30 15:49:33 +0100,2023-09-30 15:49:31 +0100,2023-09-30 15:49:31 +0100,73
2023-09-30 15:49:38 +0100,2023-09-30 15:49:37 +0100,2023-09-30 15:49:37 +0100,79
2023-09-30 15:49:43 +0100,2023-09-30 15:49:41 +0100,2023-09-30 15:49:41 +0100,79
2023-09-30 15:49:48 +0100,2023-09-30 15:49:43 +0100,2023-09-30 15:49:43 +0100,80
2023-09-30 15:49:53 +0100,2023-09-30 15:49:52 +0100,2023-09-30 15:49:52 +0100,76
2023-09-30 15:49:58 +0100,2023-09-30 15:49:53 +0100,2023-09-30 15:49:53 +0100,76
2023-09-30 15:50:03 +0100,2023-09-30 15:50:02 +0100,2023-09-30 15:50:02 +0100,72
2023-09-30 15:50:08 +0100,2023-09-30 15:50:04 +0100,2023-09-30 15:50:04 +0100,73
2023-09-30 15:50:13 +0100,2023-09-30 15:50:08 +0100,2023-09-30 15:50:08 +0100,75
2023-09-30 15:50:18 +0100,2023-09-30 15:50:14 +0100,2023-09-30 15:50:14 +0100,80
2023-09-30 15:50:23 +0100,2023-09-30 15:50:22 +0100,2023-09-30 15:50:22 +0100,74
2023-09-30 15:50:28 +0100,2023-09-30 15:50:25 +0100,2023-09-30 15:50:25 +0100,76
2023-09-30 15:50:33 +0100,2023-09-30 15:50:31 +0100,2023-09-30 15:50:31 +0100,80
2023-09-30 15:50:38 +0100,2023-09-30 15:50:35 +0100,2023-09-30 15:50:35 +0100,78
2023-09-30 15:50:43 +0100,2023-09-30 15:50:39 +0100,2023-09-30 15:50:39 +0100,81
2023-09-30 15:50:48 +0100,2023-09-30 15:50:47 +0100,2023-09-30 15:50:47 +0100,75
2023-09-30 15:50:53 +0100,2023-09-30 15:50:51 +0100,2023-09-30 15:50:51 +0100,75
2023-09-30 15:50:58 +0100,2023-09-30 15:50:56 +0100,2023-09-30 15:50:56 +0100,74
2023-09-30 15:51:03 +0100,2023-09-30 15:50:59 +0100,2023-09-30 15:50:59 +0100,75
2023-09-30 15:51:08 +0100,2023-09-30 15:51:06 +0100,2023-09-30 15:51:06 +0100,76
2023-09-30 15:57:59 +0100,2023-09-30 15:46:23 +0100,2023-09-30 15:46:23 +0100,71
2023-09-30 15:57:59 +0100,2023-09-30 15:51:32 +0100,2023-09-30 15:51:32 +0100,71
2023-09-30 16:01:29 +0100,2023-09-30 15:54:58 +0100,2023-09-30 15:54:58 +0100,77
2023-09-30 16:03:13 +0100,2023-09-30 16:03:12 +0100,2023-09-30 16:03:12 +0100,75
2023-09-30 16:03:18 +0100,2023-09-30 16:03:17 +0100,2023-09-30 16:03:17 +0100,74
2023-09-30 16:03:23 +0100,2023-09-30 16:03:22 +0100,2023-09-30 16:03:22 +0100,76
2023-09-30 16:03:28 +0100,2023-09-30 16:03:27 +0100,2023-09-30 16:03:27 +0100,79
2023-09-30 16:03:33 +0100,2023-09-30 16:03:32 +0100,2023-09-30 16:03:32 +0100,78
2023-09-30 16:03:38 +0100,2023-09-30 16:03:37 +0100,2023-09-30 16:03:37 +0100,79
2023-09-30 16:03:43 +0100,2023-09-30 16:03:42 +0100,2023-09-30 16:03:42 +0100,79
2023-09-30 16:03:48 +0100,2023-09-30 16:03:43 +0100,2023-09-30 16:03:43 +0100,79
2023-09-30 16:03:53 +0100,2023-09-30 16:03:52 +0100,2023-09-30 16:03:52 +0100,79
2023-09-30 16:03:58 +0100,2023-09-30 16:03:53 +0100,2023-09-30 16:03:53 +0100,80
2023-09-30 16:04:03 +0100,2023-09-30 16:04:01 +0100,2023-09-30 16:04:01 +0100,82
2023-09-30 16:04:08 +0100,2023-09-30 16:04:07 +0100,2023-09-30 16:04:07 +0100,81
2023-09-30 16:04:13 +0100,2023-09-30 16:04:12 +0100,2023-09-30 16:04:12 +0100,81
2023-09-30 16:04:18 +0100,2023-09-30 16:04:14 +0100,2023-09-30 16:04:14 +0100,80
2023-09-30 16:04:23 +0100,2023-09-30 16:04:18 +0100,2023-09-30 16:04:18 +0100,84
2023-09-30 16:04:28 +0100,2023-09-30 16:04:27 +0100,2023-09-30 16:04:27 +0100,82
2023-09-30 16:04:33 +0100,2023-09-30 16:04:28 +0100,2023-09-30 16:04:28 +0100,82
2023-09-30 16:04:38 +0100,2023-09-30 16:04:37 +0100,2023-09-30 16:04:37 +0100,75
2023-09-30 16:04:43 +0100,2023-09-30 16:04:40 +0100,2023-09-30 16:04:40 +0100,75
2023-09-30 16:04:48 +0100,2023-09-30 16:04:47 +0100,2023-09-30 16:04:47 +0100,74
2023-09-30 16:04:53 +0100,2023-09-30 16:04:49 +0100,2023-09-30 16:04:49 +0100,74
2023-09-30 16:04:58 +0100,2023-09-30 16:04:53 +0100,2023-09-30 16:04:53 +0100,74
2023-09-30 16:05:03 +0100,2023-09-30 16:04:58 +0100,2023-09-30 16:04:58 +0100,75
2023-09-30 16:05:08 +0100,2023-09-30 16:05:06 +0100,2023-09-30 16:05:06 +0100,77
2023-09-30 16:05:13 +0100,2023-09-30 16:05:11 +0100,2023-09-30 16:05:11 +0100,76
2023-09-30 16:05:18 +0100,2023-09-30 16:05:17 +0100,2023-09-30 16:05:17 +0100,74
2023-09-30 16:05:23 +0100,2023-09-30 16:05:22 +0100,2023-09-30 16:05:22 +0100,75
2023-09-30 16:05:28 +0100,2023-09-30 16:05:27 +0100,2023-09-30 16:05:27 +0100,72
2023-09-30 16:05:33 +0100,2023-09-30 16:05:29 +0100,2023-09-30 16:05:29 +0100,72
2023-09-30 16:05:38 +0100,2023-09-30 16:05:33 +0100,2023-09-30 16:05:33 +0100,74
2023-09-30 16:05:43 +0100,2023-09-30 16:05:42 +0100,2023-09-30 16:05:42 +0100,80
2023-09-30 16:05:48 +0100,2023-09-30 16:05:46 +0100,2023-09-30 16:05:46 +0100,84
2023-09-30 16:05:53 +0100,2023-09-30 16:05:52 +0100,2023-09-30 16:05:52 +0100,84
2023-09-30 16:05:58 +0100,2023-09-30 16:05:57 +0100,2023-09-30 16:05:57 +0100,80
2023-09-30 16:06:03 +0100,2023-09-30 16:06:02 +0100,2023-09-30 16:06:02 +0100,79
2023-09-30 16:06:50 +0100,2023-09-30 15:59:35 +0100,2023-09-30 15:59:35 +0100,66
2023-09-30 16:10:59 +0100,2023-09-30 16:08:22 +0100,2023-09-30 16:08:22 +0100,69
2023-09-30 16:17:54 +0100,2023-09-30 16:14:33 +0100,2023-09-30 16:14:33 +0100,65
2023-09-30 16:20:11 +0100,2023-09-30 16:19:23 +0100,2023-09-30 16:19:23 +0100,73
2023-09-30 16:25:28 +0100,2023-09-30 16:22:43 +0100,2023-09-30 16:22:43 +0100,72
2023-09-30 16:32:40 +0100,2023-09-30 16:24:38 +0100,2023-09-30 16:24:38 +0100,91
2023-09-30 16:35:13 +0100,2023-09-30 16:30:25 +0100,2023-09-30 16:30:25 +0100,78
2023-09-30 16:40:58 +0100,2023-09-30 16:35:34 +0100,2023-09-30 16:35:34 +0100,73
2023-09-30 16:45:07 +0100,2023-09-30 16:39:39 +0100,2023-09-30 16:39:39 +0100,68
2023-09-30 16:50:12 +0100,2023-09-30 16:47:50 +0100,2023-09-30 16:47:50 +0100,66
2023-09-30 16:55:17 +0100,2023-09-30 16:49:35 +0100,2023-09-30 16:49:35 +0100,64
2023-09-30 17:01:08 +0100,2023-09-30 16:55:42 +0100,2023-09-30 16:55:42 +0100,72
2023-09-30 17:07:15 +0100,2023-09-30 17:01:24 +0100,2023-09-30 17:01:24 +0100,64
2023-09-30 17:13:59 +0100,2023-09-30 17:05:32 +0100,2023-09-30 17:05:32 +0100,70
2023-09-30 17:16:03 +0100,2023-09-30 17:14:18 +0100,2023-09-30 17:14:18 +0100,65
2023-09-30 17:23:10 +0100,2023-09-30 17:15:25 +0100,2023-09-30 17:15:25 +0100,66
2023-09-30 17:26:04 +0100,2023-09-30 17:24:01 +0100,2023-09-30 17:24:01 +0100,68
2023-09-30 17:33:26 +0100,2023-09-30 17:25:10 +0100,2023-09-30 17:25:10 +0100,70
2023-09-30 17:37:49 +0100,2023-09-30 17:29:42 +0100,2023-09-30 17:29:42 +0100,70
2023-09-30 17:37:57 +0100,2023-09-30 17:37:57 +0100,2023-09-30 17:37:57 +0100,71
2023-09-30 17:38:03 +0100,2023-09-30 17:38:02 +0100,2023-09-30 17:38:02 +0100,79
2023-09-30 17:38:08 +0100,2023-09-30 17:38:07 +0100,2023-09-30 17:38:07 +0100,77
2023-09-30 17:38:13 +0100,2023-09-30 17:38:12 +0100,2023-09-30 17:38:12 +0100,74
2023-09-30 17:38:18 +0100,2023-09-30 17:38:14 +0100,2023-09-30 17:38:14 +0100,75
2023-09-30 17:38:23 +0100,2023-09-30 17:38:18 +0100,2023-09-30 17:38:18 +0100,75
2023-09-30 17:38:28 +0100,2023-09-30 17:38:26 +0100,2023-09-30 17:38:26 +0100,72
2023-09-30 17:38:33 +0100,2023-09-30 17:38:30 +0100,2023-09-30 17:38:30 +0100,71
2023-09-30 17:38:38 +0100,2023-09-30 17:38:33 +0100,2023-09-30 17:38:33 +0100,73
2023-09-30 17:38:43 +0100,2023-09-30 17:38:42 +0100,2023-09-30 17:38:42 +0100,74
2023-09-30 17:38:48 +0100,2023-09-30 17:38:47 +0100,2023-09-30 17:38:47 +0100,71
2023-09-30 17:38:53 +0100,2023-09-30 17:38:48 +0100,2023-09-30 17:38:48 +0100,70
2023-09-30 17:38:58 +0100,2023-09-30 17:38:53 +0100,2023-09-30 17:38:53 +0100,69
2023-09-30 17:39:03 +0100,2023-09-30 17:38:58 +0100,2023-09-30 17:38:58 +0100,68
2023-09-30 17:39:08 +0100,2023-09-30 17:39:05 +0100,2023-09-30 17:39:05 +0100,69
2023-09-30 17:39:13 +0100,2023-09-30 17:39:09 +0100,2023-09-30 17:39:09 +0100,70
2023-09-30 17:39:18 +0100,2023-09-30 17:39:17 +0100,2023-09-30 17:39:17 +0100,72
2023-09-30 17:39:23 +0100,2023-09-30 17:39:18 +0100,2023-09-30 17:39:18 +0100,72
2023-09-30 17:39:28 +0100,2023-09-30 17:39:26 +0100,2023-09-30 17:39:26 +0100,68
2023-09-30 17:39:33 +0100,2023-09-30 17:39:29 +0100,2023-09-30 17:39:29 +0100,67
2023-09-30 17:39:38 +0100,2023-09-30 17:39:37 +0100,2023-09-30 17:39:37 +0100,69
2023-09-30 17:39:43 +0100,2023-09-30 17:39:39 +0100,2023-09-30 17:39:39 +0100,69
2023-09-30 17:39:48 +0100,2023-09-30 17:39:43 +0100,2023-09-30 17:39:43 +0100,73
2023-09-30 17:39:53 +0100,2023-09-30 17:39:52 +0100,2023-09-30 17:39:52 +0100,73
2023-09-30 17:39:58 +0100,2023-09-30 17:39:55 +0100,2023-09-30 17:39:55 +0100,73
2023-09-30 17:40:03 +0100,2023-09-30 17:39:58 +0100,2023-09-30 17:39:58 +0100,73
2023-09-30 17:40:08 +0100,2023-09-30 17:40:07 +0100,2023-09-30 17:40:07 +0100,74
2023-09-30 17:40:13 +0100,2023-09-30 17:40:12 +0100,2023-09-30 17:40:12 +0100,74
2023-09-30 17:40:18 +0100,2023-09-30 17:40:13 +0100,2023-09-30 17:40:13 +0100,74
2023-09-30 17:40:23 +0100,2023-09-30 17:40:18 +0100,2023-09-30 17:40:18 +0100,73
2023-09-30 17:40:28 +0100,2023-09-30 17:40:27 +0100,2023-09-30 17:40:27 +0100,71
2023-09-30 17:40:33 +0100,2023-09-30 17:40:30 +0100,2023-09-30 17:40:30 +0100,73
2023-09-30 17:40:38 +0100,2023-09-30 17:40:33 +0100,2023-09-30 17:40:33 +0100,74
2023-09-30 17:40:43 +0100,2023-09-30 17:40:38 +0100,2023-09-30 17:40:38 +0100,75
2023-09-30 17:40:48 +0100,2023-09-30 17:40:43 +0100,2023-09-30 17:40:43 +0100,75
2023-09-30 17:44:39 +0100,2023-09-30 17:41:15 +0100,2023-09-30 17:41:15 +0100,63
2023-09-30 17:52:32 +0100,2023-09-30 17:46:24 +0100,2023-09-30 17:46:24 +0100,64
2023-09-30 18:00:59 +0100,2023-09-30 17:52:07 +0100,2023-09-30 17:52:07 +0100,93
2023-09-30 18:03:10 +0100,2023-09-30 17:56:09 +0100,2023-09-30 17:56:09 +0100,66
2023-09-30 18:05:19 +0100,2023-09-30 18:02:19 +0100,2023-09-30 18:02:19 +0100,75
2023-09-30 18:05:49 +0100,2023-09-30 18:05:47 +0100,2023-09-30 18:05:47 +0100,130
2023-09-30 18:05:59 +0100,2023-09-30 18:05:55 +0100,2023-09-30 18:05:55 +0100,138
2023-09-30 18:06:04 +0100,2023-09-30 18:06:00 +0100,2023-09-30 18:06:00 +0100,137
2023-09-30 18:06:09 +0100,2023-09-30 18:06:08 +0100,2023-09-30 18:06:08 +0100,139
2023-09-30 18:06:14 +0100,2023-09-30 18:06:13 +0100,2023-09-30 18:06:13 +0100,137
2023-09-30 18:06:19 +0100,2023-09-30 18:06:17 +0100,2023-09-30 18:06:17 +0100,137
2023-09-30 18:06:24 +0100,2023-09-30 18:06:19 +0100,2023-09-30 18:06:19 +0100,138
2023-09-30 18:07:14 +0100,2023-09-30 18:07:09 +0100,2023-09-30 18:07:09 +0100,126
2023-09-30 18:08:14 +0100,2023-09-30 18:08:13 +0100,2023-09-30 18:08:13 +0100,91
2023-09-30 18:08:19 +0100,2023-09-30 18:08:15 +0100,2023-09-30 18:08:15 +0100,89
2023-09-30 18:29:39 +0100,2023-09-30 18:29:30 +0100,2023-09-30 18:29:30 +0100,100
2023-09-30 18:36:45 +0100,2023-09-30 18:36:44 +0100,2023-09-30 18:36:44 +0100,99
2023-09-30 18:37:56 +0100,2023-09-30 18:34:14 +0100,2023-09-30 18:34:14 +0100,91
2023-09-30 18:42:22 +0100,2023-09-30 18:42:09 +0100,2023-09-30 18:42:09 +0100,99
2023-09-30 18:44:12 +0100,2023-09-30 18:38:37 +0100,2023-09-30 18:38:37 +0100,84
2023-09-30 18:44:49 +0100,2023-09-30 18:44:03 +0100,2023-09-30 18:44:03 +0100,95
2023-09-30 18:50:20 +0100,2023-09-30 18:47:40 +0100,2023-09-30 18:47:40 +0100,96
2023-09-30 18:55:52 +0100,2023-09-30 18:51:41 +0100,2023-09-30 18:51:41 +0100,83
2023-09-30 18:55:52 +0100,2023-09-30 18:54:51 +0100,2023-09-30 18:54:51 +0100,81.5194
2023-09-30 19:00:16 +0100,2023-09-30 18:54:56 +0100,2023-09-30 18:54:56 +0100,81
2023-09-30 19:05:55 +0100,2023-09-30 19:01:50 +0100,2023-09-30 19:01:50 +0100,73
2023-09-30 19:12:15 +0100,2023-09-30 19:06:12 +0100,2023-09-30 19:06:12 +0100,100
2023-09-30 19:18:38 +0100,2023-09-30 19:13:48 +0100,2023-09-30 19:13:48 +0100,82
2023-09-30 19:20:56 +0100,2023-09-30 19:20:37 +0100,2023-09-30 19:20:37 +0100,108
2023-09-30 19:22:05 +0100,2023-09-30 19:14:55 +0100,2023-09-30 19:14:55 +0100,84
2023-09-30 19:27:23 +0100,2023-09-30 19:21:24 +0100,2023-09-30 19:21:24 +0100,118
2023-09-30 19:29:58 +0100,2023-09-30 19:28:21 +0100,2023-09-30 19:28:21 +0100,78.7763
2023-09-30 19:29:59 +0100,2023-09-30 19:28:57 +0100,2023-09-30 19:28:57 +0100,80
2023-09-30 19:37:59 +0100,2023-09-30 19:34:06 +0100,2023-09-30 19:34:06 +0100,79
2023-09-30 19:39:43 +0100,2023-09-30 19:35:11 +0100,2023-09-30 19:35:11 +0100,74
2023-09-30 19:45:41 +0100,2023-09-30 19:41:43 +0100,2023-09-30 19:41:43 +0100,73
2023-09-30 19:51:03 +0100,2023-09-30 19:46:15 +0100,2023-09-30 19:46:15 +0100,74
2023-09-30 19:56:32 +0100,2023-09-30 19:52:19 +0100,2023-09-30 19:52:19 +0100,73
2023-09-30 20:02:50 +0100,2023-09-30 19:57:28 +0100,2023-09-30 19:57:28 +0100,77
2023-09-30 20:05:28 +0100,2023-09-30 20:03:28 +0100,2023-09-30 20:03:28 +0100,68
2023-09-30 20:09:41 +0100,2023-09-30 20:08:16 +0100,2023-09-30 20:08:16 +0100,72
2023-09-30 20:18:43 +0100,2023-09-30 20:11:57 +0100,2023-09-30 20:11:57 +0100,76
2023-09-30 20:24:53 +0100,2023-09-30 20:17:57 +0100,2023-09-30 20:17:57 +0100,88
2023-09-30 20:24:53 +0100,2023-09-30 20:23:14 +0100,2023-09-30 20:23:14 +0100,92
2023-09-30 20:30:59 +0100,2023-09-30 20:24:38 +0100,2023-09-30 20:24:38 +0100,87
2023-09-30 20:40:12 +0100,2023-09-30 20:31:30 +0100,2023-09-30 20:31:30 +0100,92
2023-09-30 20:47:27 +0100,2023-09-30 20:47:26 +0100,2023-09-30 20:47:26 +0100,80
2023-09-30 20:51:09 +0100,2023-09-30 20:42:07 +0100,2023-09-30 20:42:07 +0100,72
2023-09-30 20:56:39 +0100,2023-09-30 20:53:14 +0100,2023-09-30 20:53:14 +0100,70
2023-09-30 21:03:49 +0100,2023-09-30 21:03:34 +0100,2023-09-30 21:03:34 +0100,102
2023-09-30 21:05:06 +0100,2023-09-30 20:56:46 +0100,2023-09-30 20:56:46 +0100,72
2023-09-30 21:14:22 +0100,2023-09-30 21:05:26 +0100,2023-09-30 21:05:26 +0100,86
2023-09-30 21:16:52 +0100,2023-09-30 21:12:15 +0100,2023-09-30 21:12:15 +0100,87
2023-09-30 21:16:52 +0100,2023-09-30 21:13:52 +0100,2023-09-30 21:13:52 +0100,86.3272
2023-09-30 21:25:04 +0100,2023-09-30 21:14:54 +0100,2023-09-30 21:14:54 +0100,85
2023-09-30 21:25:04 +0100,2023-09-30 21:24:24 +0100,2023-09-30 21:24:24 +0100,85
2023-09-30 21:35:15 +0100,2023-09-30 21:26:45 +0100,2023-09-30 21:26:45 +0100,100
2023-09-30 21:37:05 +0100,2023-09-30 21:33:46 +0100,2023-09-30 21:33:46 +0100,92
2023-09-30 21:46:28 +0100,2023-09-30 21:35:50 +0100,2023-09-30 21:35:50 +0100,92
2023-09-30 21:46:28 +0100,2023-09-30 21:42:59 +0100,2023-09-30 21:42:59 +0100,101
2023-09-30 21:50:50 +0100,2023-09-30 21:46:05 +0100,2023-09-30 21:46:05 +0100,88
2023-09-30 21:57:50 +0100,2023-09-30 21:51:44 +0100,2023-09-30 21:51:44 +0100,92
2023-09-30 22:04:03 +0100,2023-09-30 21:56:49 +0100,2023-09-30 21:56:49 +0100,93
2023-09-30 22:10:03 +0100,2023-09-30 22:03:58 +0100,2023-09-30 22:03:58 +0100,99
2023-09-30 22:14:54 +0100,2023-09-30 22:13:04 +0100,2023-09-30 22:13:04 +0100,72
2023-09-30 22:19:47 +0100,2023-09-30 22:19:46 +0100,2023-09-30 22:19:46 +0100,74
2023-09-30 22:20:15 +0100,2023-09-30 22:18:38 +0100,2023-09-30 22:18:38 +0100,67
2023-09-30 22:27:14 +0100,2023-09-30 22:23:29 +0100,2023-09-30 22:23:29 +0100,64
2023-09-30 22:31:53 +0100,2023-09-30 22:26:16 +0100,2023-09-30 22:26:16 +0100,64
2023-09-30 22:34:44 +0100,2023-09-30 22:31:42 +0100,2023-09-30 22:31:42 +0100,64
2023-09-30 22:40:25 +0100,2023-09-30 22:38:40 +0100,2023-09-30 22:38:40 +0100,59
2023-09-30 22:45:08 +0100,2023-09-30 22:42:36 +0100,2023-09-30 22:42:36 +0100,59
2023-09-30 22:59:03 +0100,2023-09-30 22:45:53 +0100,2023-09-30 22:45:53 +0100,60
2023-09-30 22:59:04 +0100,2023-09-30 22:52:58 +0100,2023-09-30 22:52:58 +0100,63
2023-09-30 23:00:06 +0100,2023-09-30 22:57:38 +0100,2023-09-30 22:57:38 +0100,63
2023-09-30 23:01:47 +0100,2023-09-30 22:59:28 +0100,2023-09-30 22:59:28 +0100,61.9677
2023-09-30 23:06:09 +0100,2023-09-30 23:00:13 +0100,2023-09-30 23:00:13 +0100,62
2023-09-30 23:10:22 +0100,2023-09-30 23:06:17 +0100,2023-09-30 23:06:17 +0100,61
2023-09-30 23:15:45 +0100,2023-09-30 23:11:52 +0100,2023-09-30 23:11:52 +0100,60
2023-09-30 23:18:37 +0100,2023-09-30 23:18:37 +0100,2023-09-30 23:18:37 +0100,57
2023-09-30 23:20:43 +0100,2023-09-30 23:15:24 +0100,2023-09-30 23:15:24 +0100,60
2023-09-30 23:25:42 +0100,2023-09-30 23:20:39 +0100,2023-09-30 23:20:39 +0100,59
2023-09-30 23:31:01 +0100,2023-09-30 23:25:16 +0100,2023-09-30 23:25:16 +0100,59
2023-09-30 23:35:33 +0100,2023-09-30 23:32:04 +0100,2023-09-30 23:32:04 +0100,58
2023-09-30 23:45:00 +0100,2023-09-30 23:34:33 +0100,2023-09-30 23:34:33 +0100,58
2023-09-30 23:45:00 +0100,2023-09-30 23:42:59 +0100,2023-09-30 23:42:59 +0100,55
2023-09-30 23:49:39 +0100,2023-09-30 23:44:33 +0100,2023-09-30 23:44:33 +0100,54
2023-10-01 00:00:43 +0100,2023-09-30 23:50:22 +0100,2023-09-30 23:50:22 +0100,55
2023-10-01 00:00:44 +0100,2023-09-30 23:55:46 +0100,2023-09-30 23:55:46 +0100,56
2023-10-01 00:05:42 +0100,2023-10-01 00:04:21 +0100,2023-10-01 00:04:21 +0100,55
2023-10-01 00:07:02 +0100,2023-10-01 00:07:02 +0100,2023-10-01 00:07:02 +0100,54
2023-10-01 00:11:10 +0100,2023-10-01 00:07:30 +0100,2023-10-01 00:07:30 +0100,59
2023-10-01 00:16:37 +0100,2023-10-01 00:12:04 +0100,2023-10-01 00:12:04 +0100,55
2023-10-01 00:23:31 +0100,2023-10-01 00:19:06 +0100,2023-10-01 00:19:06 +0100,59
2023-10-01 00:25:33 +0100,2023-10-01 00:20:53 +0100,2023-10-01 00:20:53 +0100,58
2023-10-01 00:29:39 +0100,2023-10-01 00:28:54 +0100,2023-10-01 00:28:54 +0100,58
2023-10-01 00:37:03 +0100,2023-10-01 00:37:03 +0100,2023-10-01 00:37:03 +0100,52
2023-10-01 00:37:03 +0100,2023-10-01 00:30:40 +0100,2023-10-01 00:30:40 +0100,55
2023-10-01 00:48:34 +0100,2023-10-01 00:38:05 +0100,2023-10-01 00:38:05 +0100,53
2023-10-01 00:48:34 +0100,2023-10-01 00:43:49 +0100,2023-10-01 00:43:49 +0100,54
2023-10-01 00:50:02 +0100,2023-10-01 00:47:40 +0100,2023-10-01 00:47:40 +0100,53
2023-10-01 01:00:26 +0100,2023-10-01 00:52:05 +0100,2023-10-01 00:52:05 +0100,54
2023-10-01 01:00:26 +0100,2023-10-01 00:55:05 +0100,2023-10-01 00:55:05 +0100,54
2023-10-01 01:00:27 +0100,2023-10-01 00:59:25 +0100,2023-10-01 00:59:25 +0100,53.6907
2023-10-01 01:05:43 +0100,2023-10-01 01:03:49 +0100,2023-10-01 01:03:49 +0100,54
2023-10-01 01:07:17 +0100,2023-10-01 01:07:17 +0100,2023-10-01 01:07:17 +0100,54
2023-10-01 01:11:30 +0100,2023-10-01 01:04:55 +0100,2023-10-01 01:04:55 +0100,54
2023-10-01 01:15:02 +0100,2023-10-01 01:13:09 +0100,2023-10-01 01:13:09 +0100,52
2023-10-01 01:22:28 +0100,2023-10-01 01:15:04 +0100,2023-10-01 01:15:04 +0100,52
2023-10-01 01:25:51 +0100,2023-10-01 01:22:25 +0100,2023-10-01 01:22:25 +0100,52
2023-10-01 01:29:48 +0100,2023-10-01 01:26:59 +0100,2023-10-01 01:26:59 +0100,50
2023-10-01 01:37:18 +0100,2023-10-01 01:37:17 +0100,2023-10-01 01:37:17 +0100,56
2023-10-01 01:37:19 +0100,2023-10-01 01:31:34 +0100,2023-10-01 01:31:34 +0100,52
2023-10-01 01:45:15 +0100,2023-10-01 01:34:33 +0100,2023-10-01 01:34:33 +0100,49
2023-10-01 01:45:15 +0100,2023-10-01 01:43:19 +0100,2023-10-01 01:43:19 +0100,50
2023-10-01 01:50:01 +0100,2023-10-01 01:48:31 +0100,2023-10-01 01:48:31 +0100,49
2023-10-01 02:00:03 +0100,2023-10-01 01:50:39 +0100,2023-10-01 01:50:39 +0100,47
2023-10-01 02:00:03 +0100,2023-10-01 01:55:10 +0100,2023-10-01 01:55:10 +0100,49
2023-10-01 02:04:49 +0100,2023-10-01 02:00:04 +0100,2023-10-01 02:00:04 +0100,53
2023-10-01 02:14:39 +0100,2023-10-01 02:09:02 +0100,2023-10-01 02:09:02 +0100,52
2023-10-01 02:17:12 +0100,2023-10-01 02:14:25 +0100,2023-10-01 02:14:25 +0100,52
2023-10-01 02:20:17 +0100,2023-10-01 02:15:40 +0100,2023-10-01 02:15:40 +0100,52
2023-10-01 02:30:18 +0100,2023-10-01 02:23:34 +0100,2023-10-01 02:23:34 +0100,51
2023-10-01 02:30:18 +0100,2023-10-01 02:24:40 +0100,2023-10-01 02:24:40 +0100,51
2023-10-01 02:35:18 +0100,2023-10-01 02:32:24 +0100,2023-10-01 02:32:24 +0100,51
2023-10-01 02:37:18 +0100,2023-10-01 02:37:18 +0100,2023-10-01 02:37:18 +0100,49
2023-10-01 02:45:03 +0100,2023-10-01 02:36:27 +0100,2023-10-01 02:36:27 +0100,50
2023-10-01 02:45:03 +0100,2023-10-01 02:39:46 +0100,2023-10-01 02:39:46 +0100,49
2023-10-01 02:50:02 +0100,2023-10-01 02:46:51 +0100,2023-10-01 02:46:51 +0100,52
2023-10-01 02:57:40 +0100,2023-10-01 02:49:35 +0100,2023-10-01 02:49:35 +0100,49
2023-10-01 03:00:26 +0100,2023-10-01 02:55:52 +0100,2023-10-01 02:55:52 +0100,52
2023-10-01 03:00:27 +0100,2023-10-01 02:59:25 +0100,2023-10-01 02:59:25 +0100,50.0273
2023-10-01 03:06:29 +0100,2023-10-01 03:00:58 +0100,2023-10-01 03:00:58 +0100,52
2023-10-01 03:10:59 +0100,2023-10-01 03:05:04 +0100,2023-10-01 03:05:04 +0100,49
2023-10-01 03:11:00 +0100,2023-10-01 03:10:59 +0100,2023-10-01 03:10:59 +0100,51
2023-10-01 03:17:12 +0100,2023-10-01 03:13:16 +0100,2023-10-01 03:13:16 +0100,51
2023-10-01 03:28:16 +0100,2023-10-01 03:16:57 +0100,2023-10-01 03:16:57 +0100,52
2023-10-01 03:28:16 +0100,2023-10-01 03:23:41 +0100,2023-10-01 03:23:41 +0100,51
2023-10-01 03:30:03 +0100,2023-10-01 03:26:33 +0100,2023-10-01 03:26:33 +0100,51
2023-10-01 03:40:51 +0100,2023-10-01 03:34:11 +0100,2023-10-01 03:34:11 +0100,52
2023-10-01 03:40:51 +0100,2023-10-01 03:39:14 +0100,2023-10-01 03:39:14 +0100,52
2023-10-01 03:50:02 +0100,2023-10-01 03:44:31 +0100,2023-10-01 03:44:31 +0100,49
2023-10-01 03:50:02 +0100,2023-10-01 03:46:53 +0100,2023-10-01 03:46:53 +0100,51
2023-10-01 03:54:08 +0100,2023-10-01 03:54:07 +0100,2023-10-01 03:54:07 +0100,48
2023-10-01 03:58:17 +0100,2023-10-01 03:50:58 +0100,2023-10-01 03:50:58 +0100,52
2023-10-01 04:00:03 +0100,2023-10-01 03:56:21 +0100,2023-10-01 03:56:21 +0100,50
2023-10-01 04:12:18 +0100,2023-10-01 04:03:46 +0100,2023-10-01 04:03:46 +0100,53
2023-10-01 04:12:18 +0100,2023-10-01 04:09:03 +0100,2023-10-01 04:09:03 +0100,53
2023-10-01 04:15:03 +0100,2023-10-01 04:13:39 +0100,2023-10-01 04:13:39 +0100,53
